id,price
627300105,994246
3438500796,296460
4217401035,1071626
7856620050,645150
3438500742,409675
9349900105,290185
2205500540,435320
5636010560,381643
7140600055,218533
1592300010,667135
2026049155,399126
7011201004,615130
7830800473,358970
1226059105,667498
7922800320,581041
2770604615,877350
1088800060,529701
2929600035,509223
6806300750,411984
1796351080,281464
2505500009,643555
2141330360,592167
7501000080,1129487
9485700136,273691
8943600720,318812
6065301040,822865
2428100080,768394
3221069054,574755
8563040160,612117
1099760470,291256
4167300300,304427
4305600250,552708
629000730,716619
1324049015,2084411
8562400025,700858
5603700095,465557
3793500050,324048
2310040020,371054
2349300090,414233
3585300445,648285
2475200140,343645
9421500010,525393
785000040,488901
521049227,1093311
1900600105,336987
856000635,1702988
4330600350,387651
3317500030,979770
9430000070,290675
1725059259,437011
2424059139,1032571
1931300412,431270
9264911550,376756
5467910140,358268
5476200123,329834
5253300243,426280
9512500460,483866
5460900120,937162
4136950200,304366
4309700190,659557
2436200436,1048768
1926059099,628875
7305300500,314429
2652500126,533952
7852090810,552062
7625703900,637729
3530210180,857558
809003085,893835
1761300340,293897
6151800330,414784
8121200530,554613
9551202130,826655
4435000145,239807
2767604592,557523
3025049052,778188
3343900326,552427
1471700410,387568
2525059134,537393
7849202299,380237
2767600688,427975
7231501610,345336
9475200030,514518
4319200060,770132
3295610200,827179
7856610200,789480
5104450440,378408
2023049350,292862
3856904825,497416
9282801720,334732
7853350220,566407
546001020,533657
5608010750,1192843
7649900175,581887
2212700180,318355
9178601630,684576
2021200370,1368153
3820350020,378776
8730000210,396601
3584000180,296388
8106100085,2441949
5702450250,358504
5272200035,378627
4139430340,969866
1218000025,343807
7376300085,466577
205000520,752098
1321059052,341805
2141330700,591725
1953400520,305658
7214710210,630380
8133300050,286724
421049170,280928
5088500170,400092
4022902050,487748
3622059155,319620
1437900350,400767
6450300840,478364
7987401010,707738
7525950110,1181417
1472800160,510872
1312200080,298565
111000190,239580
3223059217,271463
7511200190,691052
7785350010,786441
2423400040,321027
5468770180,332175
1796370730,288751
2222059154,366776
4054500590,1092351
3389900965,669734
1877500090,929178
1437900020,403850
1657300280,423914
9350900550,805005
3327000140,254220
182000350,352821
9578500510,366298
4040500100,623648
2771601940,710986
3423049209,203624
4027700466,393308
1826049442,439584
2919702040,618834
1901600095,296286
740500040,326251
1245000500,672572
1150000400,704128
5739600427,667591
6003500743,551135
7231501665,276637
1560870470,417188
6117502727,607778
3524039209,1232495
8645511350,343084
3946900010,532890
123039346,345461
3336000230,323509
8818900155,613337
1370802600,1038189
9826701201,506597
5423500240,241403
2854800095,349890
1741700040,407364
5450900060,1394748
9346700150,703381
2723089104,352593
853600150,1281818
1775500050,381346
1785400770,553798
9390700100,605072
8113101670,394956
2797500030,418030
9547200835,665596
1331900410,689845
6382500084,560629
6382500076,560721
5315100737,877577
2763710060,497429
925069123,479360
4222200120,289960
3221069057,257686
8887001215,437587
4187000250,415853
9842300485,420898
6031400094,352649
8085400401,1561172
3776300010,930277
3880900245,1073031
5466700450,313492
624110930,844747
3275860270,740103
6802210210,299295
56000095,817485
6813600440,462923
5056500260,486710
192450300,322191
263000327,490363
7708210070,584029
7334401450,345384
4441300170,1308019
7137300245,433076
4310701330,415044
194000505,568473
646500070,417561
7942300070,291431
3342101785,517049
1773100123,300061
2231800020,441937
3224500240,935615
2125400010,435567
3047700045,573058
5112800291,406491
3797000035,428564
8650000070,550616
2310000280,307629
9368700341,320144
7853290090,541227
8126300360,559626
3126049217,366442
1959701800,2545228
6822100780,577960
9218400050,402916
8956200770,502581
524059241,954369
7891600260,254508
5468730280,308059
2568200610,759360
122029066,481473
9578200030,376373
8562900520,764929
5702500050,312601
2768300655,588072
7278700070,602293
3575302562,400378
6811000220,593322
2592400170,455256
4139430310,1008520
3037200010,433209
4302200695,265035
2212600040,330093
1775500310,603779
8148600055,241264
7696300080,424666
808300550,401707
4040800360,439110
2423020010,435685
9407000920,303697
1442860160,405450
7283900551,500728
622100130,406886
2781250750,256714
2976800115,345365
3878900464,321400
5145100080,411086
8682281480,591763
475001295,637616
6795100330,576294
2877102846,552443
7229900005,361958
1776460110,438323
9545250110,642336
3754500566,726685
5104540500,555633
2425049066,1846603
1774000330,569624
2525300540,251075
7871500280,885543
9211500520,283504
9405800040,707060
3421069044,403270
3586501085,606967
7502800050,669287
9406530090,378239
7788400065,348103
9221400600,542810
1972202320,409545
2113700205,279458
9828702251,637477
7338402690,388268
263000359,456652
6021503656,445959
3127200021,1057613
9512200140,403153
621069039,338543
1250200415,376133
3575302759,394438
3754010040,726703
8653600100,968226
3626500045,731174
2214800730,340024
7300400150,381597
3211000170,349643
4051110240,307716
5145000130,432429
5101404698,468616
4402700125,414049
7186800105,361282
7202331050,545917
2044500142,430540
7784000110,679055
7226500100,380445
7224000545,357098
3879901290,577368
3905040590,540593
4239400840,203437
5101404563,586504
4039300490,425261
179000240,321498
7849202220,418383
7853360300,657114
6450304600,406794
3760500116,1405556
7414200010,378777
3791400250,379508
1774200060,672423
2123700015,352130
4151800195,538316
2760200050,359102
11520200,751193
3845101070,381328
1645000097,294258
1226039054,446322
2473002100,413724
8937500020,342982
2881700522,403472
9324800025,414589
3904930730,503775
9406590280,354712
9512200420,396773
4178501020,292609
7853220690,540847
7518505910,543542
3343901401,565182
4154303655,417045
1760650290,314682
3347400525,271567
9279200910,634184
713500030,1477893
4019300051,544809
53500760,346483
2695600455,403390
1223089066,701684
3904940160,541349
6055000310,437218
1823049171,374027
7304301300,309631
1610000016,261787
8161000230,541023
1117000050,316565
2489200070,998359
439200035,725820
1926059039,724204
7871500485,1108857
3726800010,362012
5127100190,329799
1926059094,471681
4322300140,287275
6163901382,403016
8805400090,284044
2523069146,489235
1795900210,590744
984200590,306636
3178100065,640007
7151700190,753027
2419600005,400377
9477201040,423548
1423400005,248222
9508850100,705682
7625702901,367171
7853300970,434580
1555300530,239384
5253300437,437435
255550100,378768
7885801460,362629
293070010,778342
6130500120,417270
5469502780,398285
293800900,826115
4457300135,664943
2273600260,486753
4233600190,824755
4376700030,621175
7203000640,270776
2767603615,473923
4310701600,446682
1922059027,277118
6169900580,1593693
8562790730,783932
3629160060,612451
5104511050,383602
1823049242,372975
1330280100,269610
1472700200,588022
1433290010,416250
6382500020,639231
9542801120,314248
2310000380,288996
5561000190,524141
1236300214,612296
3319500317,391715
1773101340,355346
7877400245,213957
9542850580,824949
8018600870,256650
3085001610,458494
7752000065,557985
6300500476,406944
509000020,722723
1523300180,347557
9523100712,479623
6669080010,387748
9212900260,481297
251610020,1807427
3343900120,417569
1928300640,641757
104540820,281774
1822059382,261421
2061100570,663412
3134100116,613877
34000005,392677
9297301580,455225
4229400015,436241
9412700160,320623
3034200885,371872
8077210230,581030
7789900030,321048
4051150080,290446
2571910380,304844
5214510060,556643
8106100105,2880685
1310980110,333376
9510900270,311890
2922701305,562851
3331500121,316900
2329800110,313826
5676000004,423058
5583200345,312625
6303401365,321322
8856004327,314829
53500020,306267
6415100297,502410
6003000851,391155
7856700060,637633
6600220490,539021
1773100972,328334
7972603950,250770
2597520790,657099
4222200210,294247
3893100456,1059243
7904700128,503695
1795800040,1341487
3362400650,709433
1781500155,488523
4365200186,357168
3999300080,1070584
7215420160,369079
1891100130,457464
7683900200,426688
2887950020,300370
2944000050,931357
2827100070,367336
714000210,1204347
8562791010,625688
4048400070,279767
3306200240,271245
1702901618,378366
524069020,937896
4054700300,740987
711000110,1300071
8946780110,814765
7202330530,436653
2525000510,343448
8901000543,596512
4389201095,2439318
1604601801,437999
8155850010,844589
510001400,743767
8121200700,635887
4013800131,276356
2025069140,1427183
7899800851,327248
2026059119,427999
4123840210,354425
2332700081,740272
2024059127,820340
5469501940,393828
3992700265,369485
8165501510,361629
2473371570,361718
1442700250,461073
8146100270,841148
91000320,522513
5126900405,218344
7788400180,347864
6918700130,785718
3528000545,858025
1939120540,645131
3331500485,312729
148000680,488138
3342700491,849733
7852070210,1449955
582000644,845626
2450000165,758712
3031200205,420528
2523039310,415416
7856410030,977570
103000116,612939
4040800090,438225
6324000115,753780
3830630060,309706
3904100041,349242
6372000280,542567
2625069038,1085492
7640400106,429349
3869900120,490690
9201300020,1257130
6441800060,792670
4222310220,281410
5153200358,331370
9808590210,1618921
3800008,339695
4046600120,381520
3332000715,386606
8651510610,513694
3276180210,349439
5175800060,466053
5104510190,315884
3523059056,402333
8127700440,663285
1337800855,789008
4073200575,436629
2548100180,393513
2023049372,411146
7523850150,336805
3904980360,479016
2522029039,780897
3438500798,296548
9290850760,815105
2794700120,624828
3918400028,423550
1425059193,1156051
7334501300,356369
8643000190,320333
3342100785,292701
2754700095,640301
5104511630,419015
7203230040,913285
6329000705,415221
9485300560,368271
3379100130,486105
2421059125,487086
7137960460,313689
3356402232,228939
1563102880,741282
6430500182,1003347
7207900030,524366
1843130530,300264
302000545,361245
3275300270,257948
1442880260,425651
3693900245,434216
8819900220,768415
4397650160,899016
3179102305,579232
7625702441,434737
3520069033,380772
4157600150,666041
3756100160,879821
5104450720,398551
7300400580,384134
7230200310,336196
808300200,439880
8820903560,355512
1624059224,1121388
6169901095,1229123
2695600410,410301
2425069069,633943
251500330,1453977
1545808560,327570
7853370440,607561
1454600256,644947
5100400244,397260
2332700060,776779
2616800600,863467
5422560660,567489
7202360760,817339
3260810260,360734
2487200490,784864
2473370050,357699
1137300340,742076
1774220070,565993
7852150220,429375
7199330010,448146
1236900090,411948
8024200010,431433
798000421,303938
6752500090,1627287
5312100040,417821
925069071,856890
7695470200,625352
6613001241,1817076
6345000160,1041517
798000337,324409
1520069052,386861
6844702290,428750
4027700014,560093
9264901040,316224
5589300205,388651
8944360390,465466
9558040820,743871
4326000190,410885
1513800036,889392
2426039313,342508
4099100260,822850
3630080070,409171
6117500460,804424
1760650210,299769
3392100140,238003
3581000210,406781
3101500090,418732
4083305870,625311
3213200245,434047
7459810210,375783
2221000100,330662
3629940160,1857879
1560920450,1215160
8651100140,958463
1446401290,273057
40000362,143909
3649100315,431993
2722059075,416707
8856700130,781297
6749700031,436890
3037200060,557143
8822901024,373461
7568700175,346914
4058800500,431058
4353700200,527122
6021503570,422845
3449820380,574520
8682280970,581385
3964400160,572766
6648500390,333433
3905030140,531374
2473100010,331862
1925069121,836823
7689600360,228961
7529500030,435366
3904930530,438311
7202310010,571430
4139900210,1354685
809001060,964481
1338800785,1088776
6431000748,423707
3243100050,321973
2767604170,460378
2212200500,318026
6414100192,555067
1568100087,360158
3751606785,367942
7237550110,1058659
2597490140,631483
2255500060,791418
6646200280,595641
5249802240,500928
1657310170,340605
9532000170,458870
9238500190,561238
625100181,522467
8100400170,579986
1556200145,595782
3840700600,350198
798000062,309452
2796100160,337938
7853270710,632661
3425059076,968124
7522500020,592019
4099501215,775998
9211010840,580472
2600100370,616533
5412310080,296874
170000060,876874
8142000060,418224
3410600335,332919
9183703376,273441
8895800090,801319
7215730310,686054
5535600640,474850
3022800260,406757
818500490,277213
5649600225,332265
2061800045,439521
5285200020,390429
7749500970,296709
8073000550,1358523
9512200090,447264
8731990370,419076
8850000285,650664
9232400055,331053
2172000750,269999
321059132,341123
1562100340,641003
2896610210,376863
1370803835,782428
255580190,304188
9828700900,588747
2894700270,350731
7899800120,295206
1523059103,425920
1685800100,808308
3885803044,1657828
2919700109,493943
1954430180,524076
7338400945,383669
2473381070,309722
993000315,496002
1720069006,393891
7632400400,780372
1169000057,1999553
625049310,441295
9525100040,972737
3885805325,594452
9828701565,668108
4154305290,616645
5462100240,259212
6852700477,646321
293000180,298933
5205000400,359663
1320069223,334309
2822049254,417312
6743700015,435434
1934800086,533780
1524079156,396220
5029450200,274183
2481630200,763762
7931000066,307379
579003240,727916
322059210,408601
2175100055,2055899
1211000070,778791
7950304095,321050
9206950110,354090
952004570,322844
8856970530,321569
8029550180,403351
9269750690,289288
1923039022,700862
438000015,662561
2011400791,317158
3390600010,321002
2822059350,382995
7202270440,597555
1099760230,285123
2309710130,372606
6064800410,379569
3601200017,315518
1853200190,575238
9214400396,428321
8862500280,330642
880000005,314113
7212660540,338510
4058801065,300559
3528900770,777138
7686203180,248488
6154900005,605007
3438502437,362224
2013300050,300014
9839301060,610671
3959401645,389854
2902201301,812952
1515910290,399522
4045750010,663494
824059042,1691087
6003500749,551169
4388600030,718382
3221059044,738580
2719100013,399225
8691370400,659731
9523103590,626808
2547200190,882850
1442880570,526355
7935000595,973401
6908200021,700284
